,AC,coh,sex,imm,mrt,p,pp,ex60,ex65
6022,61,1940,0,0,2,4,4,27.05258311977375,22.544062504989146
6023,61,1940,0,0,2,4,5,29.10276004818226,24.510148160563936
6024,61,1940,0,0,2,5,0,23.348364705978263,19.035734580453113
6025,61,1940,0,0,2,5,1,26.342070691978066,21.866385760407983
6026,61,1940,0,0,2,5,2,26.648490184804203,22.158394561556758
6027,61,1940,0,0,2,5,3,26.868866489663624,22.36864216318164
6028,61,1940,0,0,2,5,4,27.13332888006705,22.621203782665372
6029,61,1940,0,0,2,5,5,29.18485753766858,24.58918214754011
6030,61,1940,0,1,0,1,0,25.778077146908874,21.329944037384927
6031,61,1940,0,1,0,1,1,28.84772606259749,24.2647725971609
6032,61,1940,0,1,0,1,2,29.160695157634198,24.565919109925943
6033,61,1940,0,1,0,1,3,29.38565851161904,24.782582367348457
6034,61,1940,0,1,0,1,4,29.65549253964423,25.042674308841548
6035,61,1940,0,1,0,1,5,31.743899646308606,27.063002648578266
6036,61,1940,0,1,0,2,0,26.484994376402067,22.002539928859633
6037,61,1940,0,1,0,2,1,29.573426358862545,24.963546688163724
6038,61,1940,0,1,0,2,2,29.888006720230013,25.26697678532154
6039,61,1940,0,1,0,2,3,30.114095744343395,25.485240121728005
6040,61,1940,0,1,0,2,4,30.38524350509116,25.747205167162374
6041,61,1940,0,1,0,2,5,32.482180668038495,27.78004824125962
6042,61,1940,0,1,0,3,0,26.086264078284493,21.6229079019702
6043,61,1940,0,1,0,3,1,29.164267463784398,24.56935833212649
6044,61,1940,0,1,0,3,2,29.47795425716194,24.871519896792858
6045,61,1940,0,1,0,3,3,29.703419443252827,25.08889484342623
6046,61,1940,0,1,0,3,4,29.973839809819594,25.34982060333578
6047,61,1940,0,1,0,3,5,32.066112720586446,27.37577914283072
6048,61,1940,0,1,0,4,0,25.928486057509893,21.472872314055888
6049,61,1940,0,1,0,4,1,29.00224494588731,24.41341394459297
6050,61,1940,0,1,0,4,2,29.315567260408585,24.715059627495453
6051,61,1940,0,1,0,4,3,29.540777657002007,24.932072938827407
6052,61,1940,0,1,0,4,4,29.810900428918494,25.192575110667722
6053,61,1940,0,1,0,4,5,31.901220879021416,27.21568320696181
6054,61,1940,0,1,0,5,0,26.008366066007984,21.548819167013114
6055,61,1940,0,1,0,5,1,29.084282348229525,24.49236300651817
6056,61,1940,0,1,0,5,2,29.397789963455686,24.794270858991567
6057,61,1940,0,1,0,5,3,29.62312991320343,25.011467971992193
6058,61,1940,0,1,0,5,4,29.89340403250783,25.272185463470183
6059,61,1940,0,1,0,5,5,31.98472013773146,27.296745233151142
6060,61,1940,0,1,1,1,0,27.313151828749977,22.793090097409173
6061,61,1940,0,1,1,1,1,30.421931662964322,25.782667552966455
6062,61,1940,0,1,1,1,2,30.738237974542113,26.088568154811366
6063,61,1940,0,1,1,1,3,30.96552542286851,26.30855493579671
6064,61,1940,0,1,1,1,4,31.238061068575362,26.572526507387966
6065,61,1940,0,1,1,1,5,33.343208064743045,28.6179712585301
6066,61,1940,0,1,1,2,0,28.030175152275355,23.479676891375902
6067,61,1940,0,1,1,2,1,31.155183433025545,26.492231539186882
6068,61,1940,0,1,1,2,2,31.472823898256525,26.80007472962495
6069,61,1940,0,1,1,2,3,31.701024334106187,27.021403202626093
6070,61,1940,0,1,1,2,4,31.97459892611445,27.28691849901193
6071,61,1940,0,1,1,2,5,34.08475557764867,29.34094326187164
6072,61,1940,0,1,1,3,0,27.625832797034672,23.092263704231186
6073,61,1940,0,1,1,3,1,30.741847681220218,26.092060771769088
6074,61,1940,0,1,1,3,2,31.058756023023303,26.398832791892577
6075,61,1940,0,1,1,3,3,31.286457638074747,26.619423590892573
6076,61,1940,0,1,1,3,4,31.55946756401501,26.884093027843978
6077,61,1940,0,1,1,3,5,33.66707673875486,28.933582924395083
6078,61,1940,0,1,1,4,0,27.465771406878247,22.939070683387712
6079,61,1940,0,1,1,4,1,30.57811307212,25.93367483280235
6080,61,1940,0,1,1,4,2,30.89471690876579,26.24000523907964
6081,61,1940,0,1,1,4,3,31.122209398797978,26.460290293309434
6082,61,1940,0,1,1,4,4,31.394980339672586,26.724606966052665
6083,61,1940,0,1,1,4,5,33.501378801176195,28.772080899041867
6084,61,1940,0,1,1,5,0,27.546811960365034,23.01662172702488
6085,61,1940,0,1,1,5,1,30.661021384976486,26.013865188810463
6086,61,1940,0,1,1,5,2,30.977780381274542,26.320420380785745
6087,61,1940,0,1,1,5,3,31.20537953076569,26.540861161581006
6088,61,1940,0,1,1,5,4,31.478272497871735,26.80535764408763
6089,61,1940,0,1,1,5,5,33.58529739066932,28.853867038138677
6090,61,1940,0,1,2,1,0,25.592764299206344,21.153983696604993
6091,61,1940,0,1,2,1,1,28.657262472163104,24.081664040677463
6092,61,1940,0,1,2,1,2,28.96978858837582,24.382185562231324
6093,61,1940,0,1,2,1,3,29.19444199213824,24.59841038827983
6094,61,1940,0,1,2,1,4,29.463913537989065,24.85798830363056
6095,61,1940,0,1,2,1,5,31.549896751969193,26.874811239374527
6096,61,1940,0,1,2,2,0,26.298353526863515,21.824756140813363
6097,61,1940,0,1,2,2,1,29.381956527723474,24.779015649199042
6098,61,1940,0,1,2,2,2,29.696123539136607,25.081858236830005
6099,61,1940,0,1,2,2,3,29.921924158241122,25.29971030337416
6100,61,1940,0,1,2,2,4,30.19273590070706,25.561194492673785
6101,61,1940,0,1,2,2,5,32.287540060560076,27.590873975107343
6102,61,1940,0,1,2,3,0,25.900360803054586,21.446138431766073
6103,61,1940,0,1,2,3,1,28.973355917562294,24.38561775196112
6104,61,1940,0,1,2,3,2,29.286612611409943,24.68717064312217
6105,61,1940,0,1,2,3,3,29.51177712101788,24.904118891223487
6106,61,1940,0,1,2,3,4,29.781846273456363,25.16454482914759
6107,61,1940,0,1,2,3,5,31.87181273272225,27.187137694272987
6108,61,1940,0,1,2,4,0,25.74288279505898,21.296514295303446
6109,61,1940,0,1,2,4,1,28.811560926747447,24.229994618361218
6110,61,1940,0,1,2,4,2,29.124446555741383,24.531023284356582
6111,61,1940,0,1,2,4,3,29.349351518761182,24.747603883207777
6112,61,1940,0,1,2,4,4,29.619117275636857,25.007598931474867
6113,61,1940,0,1,2,4,5,31.707069591833253,27.02726827763706
6114,61,1940,0,1,2,5,0,25.822610325113057,21.372252112797714
6115,61,1940,0,1,2,5,1,28.89348266499041,24.308780431478617
6116,61,1940,0,1,2,5,2,29.206556929625737,24.610075492482714
6117,61,1940,0,1,2,5,3,29.431593850438507,24.826842934509713
6118,61,1940,0,1,2,5,4,29.701513881190248,25.087056989310614
6119,61,1940,0,1,2,5,5,31.790492645973444,27.108214575071038
6120,61,1940,1,0,0,1,0,18.846461963303977,14.877001374272291
6121,61,1940,1,0,0,1,1,21.63564237831988,17.437483478505015
6122,61,1940,1,0,0,1,2,21.924279108641542,17.705590943267588
6123,61,1940,1,0,0,1,3,22.132185110852095,17.89903312193836
6124,61,1940,1,0,0,1,4,22.38202552865608,18.1318418812047
6125,61,1940,1,0,0,1,5,24.33181623670756,19.960852125269756
6126,61,1940,1,0,0,2,0,19.481452643721923,15.454637113414224
6127,61,1940,1,0,0,2,1,22.305986997104355,18.060947029066735
6128,61,1940,1,0,0,2,2,22.597710410227076,18.333123590579127
6129,61,1940,1,0,0,2,3,22.807782325018458,18.529428642765875
6130,61,1940,1,0,0,2,4,23.060163817336218,18.765604387228063
6131,61,1940,1,0,0,2,5,25.02768103430616,20.618370793397055
6132,61,1940,1,0,0,3,0,19.122701182820634,15.127867124059927
6133,61,1940,1,0,0,3,1,21.927577751324517,17.708658008466436
6134,61,1940,1,0,0,3,2,22.217585466938324,17.978569223167845
6135,61,1940,1,0,0,3,3,22.426453547414425,18.17328052983049
6136,61,1940,1,0,0,3,4,22.677422754929832,18.407581973799772
6137,61,1940,1,0,0,3,5,24.63509004418564,20.24712689172772
6138,61,1940,1,0,0,4,0,18.98116272882078,14.999246440685985
6139,61,1940,1,0,0,4,1,21.778059289674687,17.569704964683016
6140,61,1940,1,0,0,4,2,22.06737010351642,17.838698592616893
6141,61,1940,1,0,0,4,3,22.27574915108508,18.032764294294395
6142,61,1940,1,0,0,4,4,22.52614459822848,18.266306425666553
6143,61,1940,1,0,0,4,5,24.479808670442715,20.10049302138917
6144,61,1940,1,0,0,5,0,19.05279071322922,15.064315556748141
6145,61,1940,1,0,0,5,1,21.85374189958749,17.64002202991838
6146,61,1940,1,0,0,5,2,22.14340683761451,17.909481738248207
6147,61,1940,1,0,0,5,3,22.35203438598208,18.103875373158683
6148,61,1940,1,0,0,5,4,22.602721391455745,18.337803199327382
6149,61,1940,1,0,0,5,5,24.558419822772382,20.174711713492123
6150,61,1940,1,0,1,1,0,20.231213599052214,16.14090752127768
6151,61,1940,1,0,1,1,1,23.094349410048487,18.79762245543524
6152,61,1940,1,0,1,1,2,23.389437410910432,19.07426903139057
6153,61,1940,1,0,1,1,3,23.601869642591627,19.27371829535359
6154,61,1940,1,0,1,1,4,23.85701964594302,19.513591092318514
6155,61,1940,1,0,1,1,5,25.843829461299066,21.392414068675585
6156,61,1940,1,0,1,2,0,20.885104031508888,16.742878092938426
6157,61,1940,1,0,1,2,1,23.779379890703463,19.440563927869203
6158,61,1940,1,0,1,2,2,24.07717757340844,19.720838728081162
6159,61,1940,1,0,1,2,3,24.291510215133407,19.922839447519504
6160,61,1940,1,0,1,2,4,24.54888877083536,20.16571161054168
6161,61,1940,1,0,1,2,5,26.551211999214427,22.065649661466036
6162,61,1940,1,0,1,3,0,20.51584232198319,16.402556307167714
6163,61,1940,1,0,1,3,1,23.392808646047328,19.077432333876825
6164,61,1940,1,0,1,3,2,23.68910063926646,19.35568780515927
6165,61,1940,1,0,1,3,3,23.902377334412325,19.55626855898131
6166,61,1940,1,0,1,3,4,24.15851767301788,19.79747156323745
6167,61,1940,1,0,1,3,5,26.152223274417352,21.685661802061496
6168,61,1940,1,0,1,4,0,20.370038316029046,16.26844942399245
6169,61,1940,1,0,1,4,1,23.239974153820835,18.934086621724532
6170,61,1940,1,0,1,4,2,23.53565422143475,19.211523741678715
6171,61,1940,1,0,1,4,3,23.74850173120501,19.41152898710196
6172,61,1940,1,0,1,4,4,24.00413875895014,19.652055425645468
6173,61,1940,1,0,1,4,5,25.994340132471798,21.535481865644464
6174,61,1940,1,0,1,5,0,20.443833544522636,16.3363050062428
6175,61,1940,1,0,1,5,1,23.3173418237346,19.00663496469168
6176,61,1940,1,0,1,5,2,23.61333285906139,19.284487788331727
6177,61,1940,1,0,1,5,3,23.826398474597227,19.4847853826313
6178,61,1940,1,0,1,5,4,24.08229128061515,19.72565550973824
6179,61,1940,1,0,1,5,5,26.074273568060143,21.611502054519885
6180,61,1940,1,0,2,1,0,18.680812430767062,14.726890123827026
6181,61,1940,1,0,2,1,1,21.460337563731525,17.27490792271287
6182,61,1940,1,0,2,1,2,21.748130501013186,17.54190799621486
6183,61,1940,1,0,2,1,3,21.955444328981397,17.734570955020008
6184,61,1940,1,0,2,1,4,22.20458990604581,17.9664631745429
6185,61,1940,1,0,2,1,5,24.149530405915254,19.789002756619997
6186,61,1940,1,0,2,2,0,19.31333847127671,15.30137580035939
6187,61,1940,1,0,2,2,1,22.128760939682767,17.895845009290046
6188,61,1940,1,0,2,2,2,22.419689268889076,18.166970631980472
6189,61,1940,1,0,2,2,3,22.62920332605899,18.362536337966887
6190,61,1940,1,0,2,2,4,22.880930386006384,18.59784261155637
6191,61,1940,1,0,2,2,5,24.84388396816635,20.44447660850845
6192,61,1940,1,0,2,3,0,18.95595781734025,14.97636011194107
6193,61,1940,1,0,2,3,1,21.751419647396848,17.544962579108006
6194,61,1940,1,0,2,3,2,22.040605139600874,17.813791354876017
6195,61,1940,1,0,2,3,3,22.248896243179356,18.007741065112636
6196,61,1940,1,0,2,3,4,22.499188506627664,18.2411467725188
6197,61,1940,1,0,2,3,5,24.45213255633183,20.07437052858936
6198,61,1940,1,0,2,4,0,18.81497555230777,14.848449575627168
6199,61,1940,1,0,2,4,1,21.602334941620395,17.406579237851645
6200,61,1940,1,0,2,4,2,21.890812555016673,17.674477719725193
6201,61,1940,1,0,2,4,3,22.098606891733883,17.867772849848585
6202,61,1940,1,0,2,4,4,22.34831628742119,18.100408650015314
6203,61,1940,1,0,2,4,5,24.297192516822253,19.928197946238196
6204,61,1940,1,0,2,5,0,18.886320958535585,14.91315800764101
6205,61,1940,1,0,2,5,1,21.677797145180154,17.476606930429753
6206,61,1940,1,0,2,5,2,21.966634457320083,17.744977943572646
6207,61,1940,1,0,2,5,3,22.174681222479485,17.93860556316025
6208,61,1940,1,0,2,5,4,22.424686801705104,18.171632436471125
6209,61,1940,1,0,2,5,5,24.3756302015639,20.00218230226178
6210,61,1940,1,1,0,1,0,21.147550452904046,16.98533562538426
6211,61,1940,1,1,0,1,1,24.053711251814068,19.698736675647226
6212,61,1940,1,1,0,1,2,24.352541990079303,19.980401761854292
6213,61,1940,1,1,0,1,3,24.567599036478068,20.183379995997328
6214,61,1940,1,1,0,1,4,24.825826951289862,20.427401093036085
6215,61,1940,1,1,0,1,5,26.834058726503212,22.335421283401004
6216,61,1940,1,1,0,2,0,21.81245560267406,17.60165825244234
6217,61,1940,1,1,0,2,1,24.74725911908601,20.353121930783395
6218,61,1940,1,1,0,2,2,25.048576848381725,20.638150777579
6219,61,1940,1,1,0,2,3,25.265377554732808,20.8434936678626
6220,61,1940,1,1,0,2,4,25.52564959938319,21.09029364260168
6221,61,1940,1,1,0,2,5,27.54809186090484,23.017846714298003
6222,61,1940,1,1,0,3,0,21.43707007346276,17.253344994592513
6223,61,1940,1,1,0,3,1,24.355955329667683,19.983621610244093
6224,61,1940,1,1,0,3,2,24.655891381658897,20.266778703670592
6225,61,1940,1,1,0,3,3,24.871723426564046,20.47080586295655
6226,61,1940,1,1,0,3,4,25.130859941181203,20.71605970760116
6227,61,1940,1,1,0,3,5,27.145409841531258,22.632747631100887
6228,61,1940,1,1,0,4,0,21.288779640237497,17.11600215243645
6229,61,1940,1,1,0,4,1,24.201197264096344,19.837694597558464
6230,61,1940,1,1,0,4,2,24.50057159666766,20.120092868562363
6231,61,1940,1,1,0,4,3,24.716009797865038,20.323586567753246
6232,61,1940,1,1,0,4,4,24.97468458482826,20.568213479957617
6233,61,1940,1,1,0,4,5,26.986024102470488,22.480493821057937
6234,61,1940,1,1,0,5,0,21.363838251587246,17.18550134289169
6235,61,1940,1,1,0,5,1,24.27954246950642,19.91155420417961
6236,61,1940,1,1,0,5,2,24.57920226986445,20.19433795911446
6237,61,1940,1,1,0,5,3,24.79484062636576,20.39810266131435
6238,61,1940,1,1,0,5,4,25.053750070629988,20.64304806549192
6239,61,1940,1,1,0,5,5,27.066721241349374,22.557567667591123
6240,61,1940,1,1,1,1,0,22.594886422767903,18.330486415987387
6241,61,1940,1,1,1,1,1,25.56088806732204,21.123731506645942
6242,61,1940,1,1,1,1,2,25.86491017646765,21.41244643479793
6243,61,1940,1,1,1,1,3,26.083606492416113,21.620379848496935
6244,61,1940,1,1,1,1,4,26.346100304054968,21.870223353969152
6245,61,1940,1,1,1,1,5,28.38397219461012,23.81914367713575
6246,61,1940,1,1,1,2,0,23.27513797130435,18.96705597804158
6247,61,1940,1,1,1,2,1,26.266246365561887,21.794187208807934
6248,61,1940,1,1,1,2,2,26.572441249209678,22.085886319532538
6249,61,1940,1,1,1,2,3,26.792660175380238,22.295916370652783
6250,61,1940,1,1,1,2,4,27.056938171664754,22.548222499476502
6251,61,1940,1,1,1,2,5,29.107188285470748,24.51441059354799
6252,61,1940,1,1,1,3,0,22.89122245258376,18.607471029820836
6253,61,1940,1,1,1,3,1,25.868381903023383,21.41574569626132
6254,61,1940,1,1,1,3,2,26.173370030664078,21.70578482429302
6255,61,1940,1,1,1,3,3,26.39274334440698,21.91464866880816
6256,61,1940,1,1,1,3,4,26.656030503654783,22.165585095048243
6257,61,1940,1,1,1,3,5,28.699407904350064,24.122171386295037
6258,61,1940,1,1,1,4,0,22.73946711610756,18.465562420641945
6259,61,1940,1,1,1,4,1,25.710956064120527,21.266193029640323
6260,61,1940,1,1,1,4,2,26.0154533319293,21.555558789076063
6261,61,1940,1,1,1,4,3,26.234482653471492,21.763949514043404
6262,61,1940,1,1,1,4,4,26.497366710676342,22.014330210207838
6263,61,1940,1,1,1,4,5,28.537947023138084,23.967018969932194
6264,61,1940,1,1,1,5,0,22.816286392804404,18.537380762830573
6265,61,1940,1,1,1,5,1,25.790657079901806,21.34189453752733
6266,61,1940,1,1,1,5,2,26.095403822553813,21.63160239839624
6267,61,1940,1,1,1,5,3,26.314607977073493,21.840233492863003
6268,61,1940,1,1,1,5,4,26.57769691202788,22.090896532861493
6269,61,1940,1,1,1,5,5,28.619698924818056,24.04556559325562
6270,61,1940,1,1,2,1,0,20.973732257973445,16.82470308937208
6271,61,1940,1,1,2,1,1,23.872059679732835,19.52774121797172
6272,61,1940,1,1,2,1,2,24.17020960127906,19.80848961357477
6273,61,1940,1,1,2,1,3,24.38478924935841,20.010823330401635
6274,61,1940,1,1,2,1,4,24.642457426262112,20.254086897899608
6275,61,1940,1,1,2,1,5,26.64679565131811,22.156778666874654
6276,61,1940,1,1,2,2,0,21.63663086714914,17.438400755160103
6277,61,1940,1,1,2,2,1,24.5640583628678,20.18003635396752
6278,61,1940,1,1,2,2,2,24.86473601579891,20.464197152507065
6279,61,1940,1,1,2,2,3,25.081087995153734,20.6689298801218
6280,61,1940,1,1,2,2,4,25.340834028312134,20.915012871370312
6281,61,1940,1,1,2,2,5,27.359620839271138,22.83752832432919
6282,61,1940,1,1,2,3,0,21.262360819680293,17.091549041827953
6283,61,1940,1,1,2,3,1,24.173615282534424,19.81169913403975
6284,61,1940,1,1,2,3,2,24.472888573027287,20.09396103700067
6285,61,1940,1,1,2,3,3,24.68825592746811,20.297358864840717
6286,61,1940,1,1,2,3,4,24.946847654051727,20.541873103756263
6287,61,1940,1,1,2,3,5,26.957609581974424,22.4533611916119
6288,61,1940,1,1,2,4,0,21.11452336407528,16.95479807528577
6289,61,1940,1,1,2,4,1,24.019207107566103,19.66624360709843
6290,61,1940,1,1,2,4,2,24.317909492826193,19.947735738146868
6291,61,1940,1,1,2,4,3,24.53287653853381,20.15059237226087
6292,61,1940,1,1,2,4,4,24.790998932125078,20.394470550986682
6293,61,1940,1,1,2,4,5,26.798496774624493,22.3014855800659
6294,61,1940,1,1,2,5,0,21.18935180763889,17.023996636352077
6295,61,1940,1,1,2,5,1,24.097374499472117,19.739863700727888
6296,61,1940,1,1,2,5,2,24.396367018142893,20.021746874240733
6297,61,1940,1,1,2,5,3,24.61153750291413,20.224878437404637
6298,61,1940,1,1,2,5,4,24.86989841683961,20.46907974193923
6299,61,1940,1,1,2,5,5,26.879055191824396,22.37836727369993
6300,61,1945,0,0,0,1,0,23.63931741324412,19.30890240687101
6301,61,1945,0,0,0,1,1,26.643150917626354,22.15330311497869
6302,61,1945,0,0,0,1,2,26.9504457680679,22.446521067287343
6303,61,1945,0,0,0,1,3,27.17143538057945,22.657618009937757
6304,61,1945,0,0,0,1,4,27.436616321677572,22.911177029955283
6305,61,1945,0,0,0,1,5,29.493125453824206,24.88614167964912
6306,61,1945,0,0,0,2,0,24.329288720267854,19.958468182762527
6307,61,1945,0,0,0,2,1,27.35595237141865,22.83401987628661
6308,61,1945,0,0,0,2,2,27.665218423239228,23.12997391960489
6309,61,1945,0,0,0,2,3,27.887588931589022,23.342992417964908
6310,61,1945,0,0,0,2,4,28.154387525000903,23.598807597266774
6311,61,1945,0,0,0,2,5,30.222090722054997,25.58955150766166
6312,61,1945,0,0,0,3,0,23.939972074456822,19.591649853653568
6313,61,1945,0,0,0,3,1,26.953954293709465,22.44987103853023
6314,61,1945,0,0,0,3,2,27.262125764915936,22.744303473415076
6315,61,1945,0,0,0,3,3,27.483729514171387,22.95625340607573
6316,61,1945,0,0,0,3,4,27.74962992131687,23.210814011994916
6317,61,1945,0,0,0,3,5,29.811121955142397,25.19278884028896
6318,61,1945,0,0,0,4,0,23.786021777270964,19.446809990003523
6319,61,1945,0,0,0,4,1,26.79484684895362,22.29800285106649
6320,61,1945,0,0,0,4,2,27.102572930311183,22.59181778314034
6321,61,1945,0,0,0,4,3,27.323864658325856,22.80333402555265
6322,61,1945,0,0,0,4,4,27.589399536955714,23.057385402232452
6323,61,1945,0,0,0,4,5,29.648360590832734,25.035796896686204
6324,61,1945,0,0,0,5,0,23.863956479296558,19.520117332449612
6325,61,1945,0,0,0,5,1,26.875402540545206,22.37488077273537
6326,61,1945,0,0,0,5,2,27.18335499858388,22.66900944299557
6327,61,1945,0,0,0,5,3,27.404805318234075,22.880746035960943
6328,61,1945,0,0,0,5,4,27.670525986496433,23.135056146463413
6329,61,1945,0,0,0,5,5,29.730773656316835,25.11527836005274
6330,61,1945,0,0,1,1,0,25.13902713750152,20.72379444735161
6331,61,1945,0,0,1,1,1,28.190496457762265,23.633449590755486
6332,61,1945,0,0,1,1,2,28.50190095746618,23.93239347346781
6333,61,1945,0,0,1,1,3,28.725769168996635,24.147511121762925
6334,61,1945,0,0,1,1,4,28.994321763867564,24.40579021151801
6335,61,1945,0,0,1,1,5,31.074079827319075,26.41367357922475
6336,61,1945,0,0,1,2,0,25.841258605706756,21.389971194214535
6337,61,1945,0,0,1,2,1,28.912641615388246,24.327209225514384
6338,61,1945,0,0,1,2,2,29.22575977266778,24.628566302567204
6339,61,1945,0,0,1,2,3,29.45082739406881,24.84537723682248
6340,61,1945,0,0,1,2,4,29.72078331087663,25.10564226375996
6341,61,1945,0,0,1,2,5,31.810000180891638,27.12714555455708
6342,61,1945,0,0,1,3,0,25.445130902992187,21.01391009088003
6343,61,1945,0,0,1,3,1,28.50545568172858,23.935807907532045
6344,61,1945,0,0,1,3,2,28.817622671546342,24.235823551257056
6345,61,1945,0,0,1,3,3,29.042024717387427,24.451693414748316
6346,61,1945,0,0,1,3,4,29.311202172040563,24.710855021446243
6347,61,1945,0,0,1,3,5,31.39520399621412,26.724823773298837
6348,61,1945,0,0,1,4,0,25.28841141990235,20.865322891545564
6349,61,1945,0,0,1,4,1,28.344236855525043,23.780995783874083
6350,61,1945,0,0,1,4,2,28.65601650533828,24.080466593426
6351,61,1945,0,0,1,4,3,28.880147388336646,24.295954091676688
6352,61,1945,0,0,1,4,4,29.149007480927978,24.55466714121122
6353,61,1945,0,0,1,4,5,31.230858961326415,26.565548090350642
6354,61,1945,0,0,1,5,0,25.367753443305634,20.940533908709998
6355,61,1945,0,0,1,5,1,28.425865718811327,23.859369496627508
6356,61,1945,0,0,1,5,2,28.737842258085436,24.159117150991055
6357,61,1945,0,0,1,5,3,28.962110982768532,24.374798946984182
6358,61,1945,0,0,1,5,4,29.23113241287387,24.633739942044553
6359,61,1945,0,0,1,5,5,31.314078497241834,26.6461915153468
6360,61,1945,0,0,2,1,0,23.458644728823216,19.139220065206732
6361,61,1945,0,0,2,1,1,26.456225483274316,21.975126889652856
6362,61,1945,0,0,2,1,2,26.762979952504004,22.26759798361424
6363,61,1945,0,0,2,1,3,26.983590960866742,22.478170323750263
6364,61,1945,0,0,2,1,4,27.24832833648495,22.731113302878157
6365,61,1945,0,0,2,1,5,29.301763353710264,24.70176343092714
6366,61,1945,0,0,2,2,0,24.147008573917585,19.786626478188015
6367,61,1945,0,0,2,2,1,27.167798088773196,22.654142004060535
6368,61,1945,0,0,2,2,2,27.476557234528688,22.949390661174277
6369,61,1945,0,0,2,2,3,27.69857266277767,23.16191381303493
6370,61,1945,0,0,2,2,4,27.964955324483174,23.41714744016392
6371,61,1945,0,0,2,2,5,30.029783992812625,25.403828531910293
6372,61,1945,0,0,2,3,0,23.758585090842775,19.421009889181036
6373,61,1945,0,0,2,3,1,26.76648240256391,22.270939545146906
6374,61,1945,0,0,2,3,2,27.074128343469308,22.564643467666297
6375,61,1945,0,0,2,3,3,27.295363926999535,22.77608174221966
6376,61,1945,0,0,2,3,4,27.560833031660458,23.030041568089587
6377,61,1945,0,0,2,3,5,29.619338513276848,25.007812250543918
6378,61,1945,0,0,2,4,0,23.604997823164815,19.27665709750056
6379,61,1945,0,0,2,4,1,26.607652605339066,22.11945538337738
6380,61,1945,0,0,2,4,2,26.914845603580343,22.412532462503084
6381,61,1945,0,0,2,4,3,27.135763857624386,22.623530456886986
6382,61,1945,0,0,2,4,4,27.400861198137413,22.876973284827827
6383,61,1945,0,0,2,4,5,29.456791039309937,24.851124311311324
6384,61,1945,0,0,2,5,0,23.68274803837758,19.34971701464415
6385,61,1945,0,0,2,5,1,26.688067179566684,22.196138193539316
6386,61,1945,0,0,2,5,2,26.995490391436213,22.48953375333238
6387,61,1945,0,0,2,5,3,27.216569933914926,22.700755444301222
6388,61,1945,0,0,2,5,4,27.4818562321127,22.954460950733733
6389,61,1945,0,0,2,5,5,29.539095338193448,24.930451254037152
6390,61,1945,0,1,0,1,0,26.122144270938247,21.65704220604819
6391,61,1945,0,1,0,1,1,29.201103455066228,24.60482444888635
6392,61,1945,0,1,0,1,2,29.514872272786484,24.907102227102346
6393,61,1945,0,1,0,1,3,29.740394776489627,25.124558616878907
6394,61,1945,0,1,0,1,4,30.01088205622475,25.385579736773877
6395,61,1945,0,1,0,1,5,32.10359087641263,27.412176849643405
6396,61,1945,0,1,0,2,0,26.83146283229553,22.33294392892841
6397,61,1945,0,1,0,2,1,29.928619225085882,25.306172088883926
6398,61,1945,0,1,0,2,2,30.24394362210188,25.61066326933622
6399,61,1945,0,1,0,2,3,30.470550706729018,25.829668281457508
6400,61,1945,0,1,0,2,4,30.74230047568309,26.09249888134997
6401,61,1945,0,1,0,2,5,32.84293937111506,28.130916708426717
6402,61,1945,0,1,0,3,0,26.431398899431578,21.951473098539537
6403,61,1945,0,1,0,3,1,29.51845356054451,24.91055417462132
6404,61,1945,0,1,0,3,2,29.832916114735305,25.21381669619041
6405,61,1945,0,1,0,3,3,30.058922977405782,25.431962762949038
6406,61,1945,0,1,0,3,4,30.32997506600536,25.693790751638495
6407,61,1945,0,1,0,3,5,32.42630916557676,27.725736378385395
6408,61,1945,0,1,0,4,0,26.273078365311445,21.800691532036982
6409,61,1945,0,1,0,4,1,29.35602035375639,24.754028381856227
6410,61,1945,0,1,0,4,2,29.670130722045588,25.05679055843651
6411,61,1945,0,1,0,4,3,29.89589179449577,25.274586309150788
6412,61,1945,0,1,0,4,4,30.16665742337162,25.53600461496589
6413,61,1945,0,1,0,4,5,32.26116577178059,27.565247548795448
6414,61,1945,0,1,0,5,0,26.353234104217794,21.877017380641124
6415,61,1945,0,1,0,5,1,29.438266551935467,24.833272914328017
6416,61,1945,0,1,0,5,2,29.752556007398237,25.136289403257724
6417,61,1945,0,1,0,5,3,29.978442094051758,25.354263241133236
6418,61,1945,0,1,0,5,4,30.249353466884994,25.615889859455507
6419,61,1945,0,1,0,5,5,32.34479430887847,27.64651064426657
6420,61,1945,0,1,1,1,0,27.662227224227923,23.127109760096896
6421,61,1945,0,1,1,1,1,30.779068406593865,26.128076314251082
6422,61,1945,0,1,1,1,2,31.09604487180265,26.43494740293061
6423,61,1945,0,1,1,1,3,31.32379315689652,26.655606676611598
6424,61,1945,0,1,1,1,4,31.596856259801463,26.920354965102128
6425,61,1945,0,1,1,1,5,33.70472548832797,28.970286536022915
6426,61,1945,0,1,1,2,0,28.381341709564456,23.81661811085877
6427,61,1945,0,1,1,2,1,31.513821278802784,26.83982737223144
6428,61,1945,0,1,1,2,2,31.83204929731077,27.148544182346885
6429,61,1945,0,1,1,2,3,32.06064423826923,27.37046860614996
6430,61,1945,0,1,1,2,4,32.33465763141235,27.636659766046904
6431,61,1945,0,1,1,2,5,34.446357946782435,29.69390064035166
