,AC,coh,dis,sex,imm,mrt,p,pp,ex60,ex65
24920,64,1940,0,0,0,2,4,2,26.62346447740462,22.157587045110656
24921,64,1940,0,0,0,2,4,3,26.795234731717947,22.321251480954505
24922,64,1940,0,0,0,2,4,4,27.006680680416093,22.522881194142467
24923,64,1940,0,0,0,2,4,5,29.062016662717706,24.491497316040437
24924,64,1940,0,0,0,2,5,0,23.500577123584634,19.204858194088963
24925,64,1940,0,0,0,2,5,1,26.49214223348676,22.03254256710836
24926,64,1940,0,0,0,2,5,2,26.776890684687103,22.30376742821733
24927,64,1940,0,0,0,2,5,3,26.948914975660873,22.46777965167995
24928,64,1940,0,0,0,2,5,4,27.1606678838773,22.669830363985533
24929,64,1940,0,0,0,2,5,5,29.218681667041153,24.6421567555856
24930,64,1940,0,0,1,0,1,0,25.829831581083447,21.40298857889961
24931,64,1940,0,0,1,0,1,1,28.89560639017838,24.331555075201578
24932,64,1940,0,0,1,0,1,2,29.186334211593724,24.611042705779532
24933,64,1940,0,0,1,0,1,3,29.36188957909862,24.7799450505286
24934,64,1940,0,0,1,0,1,4,29.577906356148155,24.987911630568885
24935,64,1940,0,0,1,0,1,5,31.67258521973829,27.011796249584037
24936,64,1940,0,0,1,0,2,0,26.5111712694428,22.050657566935026
24937,64,1940,0,0,1,0,2,1,29.59557386658,25.004927305599303
24938,64,1940,0,0,1,0,2,2,29.887790261928767,25.28650451540133
24939,64,1940,0,0,1,0,2,3,30.064221582678265,25.45664012729477
24940,64,1940,0,0,1,0,2,4,30.281291854460783,25.666094127446726
24941,64,1940,0,0,1,0,2,5,32.384443245362185,27.702339677674384
24942,64,1940,0,0,1,0,3,0,26.149027335851336,21.706166156786924
24943,64,1940,0,0,1,0,3,1,29.2236874625555,24.646971985832295
24944,64,1940,0,0,1,0,3,2,29.515126964866422,24.927456462760013
24945,64,1940,0,0,1,0,3,3,29.69110155911166,25.096947596622236
24946,64,1940,0,0,1,0,3,4,29.90762310770359,25.30562489138603
24947,64,1940,0,0,1,0,3,5,32.0064274312049,27.335481875793864
24948,64,1940,0,0,1,0,4,0,26.04602099615952,21.608281333958576
24949,64,1940,0,0,1,0,4,1,29.11784471179192,24.5451760135288
24950,64,1940,0,0,1,0,4,2,29.4090572815141,24.825342232886097
24951,64,1940,0,0,1,0,4,3,29.584898267218943,24.9946454599424
24952,64,1940,0,0,1,0,4,4,29.80125903678249,25.203096032091942
24953,64,1940,0,0,1,0,4,5,31.898760557877793,27.23105910649446
24954,64,1940,0,0,1,0,5,0,26.198561418843553,21.753253379958444
24955,64,1940,0,0,1,0,5,1,29.274575145622663,24.69592706164361
24956,64,1940,0,0,1,0,5,2,29.566122844400198,24.9765634157642
24957,64,1940,0,0,1,0,5,3,29.74216111306613,25.14614419335308
24958,64,1940,0,0,1,0,5,4,29.958759248975063,25.354929612735972
24959,64,1940,0,0,1,0,5,5,32.05817999052141,27.38568561607449
24960,64,1940,0,0,1,1,1,0,27.461252858973776,22.95694084570722
24961,64,1940,0,0,1,1,1,1,30.569558891807468,25.944463552364333
24962,64,1940,0,0,1,1,1,2,30.863647116300122,26.228703251385458
24963,64,1940,0,0,1,1,1,3,31.041170905797188,26.400401081129168
24964,64,1940,0,0,1,1,1,4,31.25954370824884,26.61172774370993
24965,64,1940,0,0,1,1,1,5,33.372031408874825,28.662399561050893
24966,64,1940,0,0,1,1,2,0,28.153195541933567,23.6191496325775
24967,64,1940,0,0,1,1,2,1,31.277400572543403,26.62901423022765
24968,64,1940,0,0,1,1,2,2,31.572671783773973,26.91497911525427
24969,64,1940,0,0,1,1,2,3,31.75087346096178,27.08767671914261
24970,64,1940,0,0,1,1,2,4,31.970039263387868,27.300186796582086
24971,64,1940,0,0,1,1,2,5,34.08688935886939,29.358692858086233
24972,64,1940,0,0,1,1,3,0,27.785504411513298,23.267039734416517
24973,64,1940,0,0,1,1,3,1,30.901423110901455,26.265232085790164
24974,64,1940,0,0,1,1,3,2,31.19608732807811,26.550305328827033
24975,64,1940,0,0,1,1,3,3,31.373943076055344,26.722488044121157
24976,64,1940,0,0,1,1,3,4,31.592706513344588,26.934390854179494
24977,64,1940,0,0,1,1,3,5,33.707536328449216,28.98905592212175
24978,64,1940,0,0,1,1,4,0,27.68088386428388,23.16694280145853
24979,64,1940,0,0,1,1,4,1,30.794377084317844,26.161730657736932
24980,64,1940,0,0,1,1,4,2,31.088859387584982,26.446539560291296
24981,64,1940,0,0,1,1,4,3,31.266610617670885,26.618568820196923
24982,64,1940,0,0,1,1,4,4,31.485251456578176,26.83028967220363
24983,64,1940,0,0,1,1,4,5,33.59937974286077,28.8837251660266
24984,64,1940,0,0,1,1,5,0,27.835808938371216,23.315183536208558
24985,64,1940,0,0,1,1,5,1,30.952883326730063,26.314999842978487
24986,64,1940,0,0,1,1,5,2,31.247633619155735,26.60019856712869
24987,64,1940,0,0,1,1,5,3,31.425538701585506,26.772454010775792
24988,64,1940,0,0,1,1,5,4,31.644359862215254,26.984442918426858
24989,64,1940,0,0,1,1,5,5,33.759507764998474,29.039678389301006
24990,64,1940,0,0,1,2,1,0,25.688243587217766,21.26864691285636
24991,64,1940,0,0,1,2,1,1,28.749985445331696,24.191670241116412
24992,64,1940,0,0,1,2,1,2,29.040389600494755,24.470705651031487
24993,64,1940,0,0,1,2,1,3,29.215754128173447,24.639340702870726
24994,64,1940,0,0,1,2,1,4,29.431540882295295,24.84698438940938
24995,64,1940,0,0,1,2,1,5,31.524309372451125,26.868124956124813
24996,64,1940,0,0,1,2,2,0,26.36858088752257,21.914952603867953
24997,64,1940,0,0,1,2,2,1,29.449189816279922,24.863973950757803
24998,64,1940,0,0,1,2,2,2,29.74110424725321,25.145125805697432
24999,64,1940,0,0,1,2,2,3,29.91735818943637,25.315010695859872
25000,64,1940,0,0,1,2,2,4,30.134215539082945,25.524162721885368
25001,64,1940,0,0,1,2,2,5,32.23570035188597,27.5579446603812
25002,64,1940,0,0,1,2,3,0,26.006961460961513,21.571175665896753
25003,64,1940,0,0,1,2,3,1,29.077701954925423,24.50657769373598
25004,64,1940,0,0,1,2,3,2,29.368827790893405,24.786622375492936
25005,64,1940,0,0,1,2,3,3,29.544617692666282,24.95585382447399
25006,64,1940,0,0,1,2,3,4,29.760916965143394,25.16421776593717
25007,64,1940,0,0,1,2,3,5,31.857917227385077,27.191454218563116
25008,64,1940,0,0,1,2,4,0,25.90410771506473,21.4734982400807
25009,64,1940,0,0,1,2,4,1,28.971975494817443,24.4049444186801
25010,64,1940,0,0,1,2,4,2,29.262871150509895,24.68466681369525
25011,64,1940,0,0,1,2,4,3,29.438525437437615,24.853707878942796
25012,64,1940,0,0,1,2,4,4,29.654661391135424,25.061841980195794
25013,64,1940,0,0,1,2,4,5,31.750323170990455,27.08714329744715
25014,64,1940,0,0,1,2,5,0,26.056422707048267,21.618163820194077
25015,64,1940,0,0,1,2,5,1,29.12853417615875,24.555455110246573
25016,64,1940,0,0,1,2,5,2,29.41976978029027,24.83565361627666
25017,64,1940,0,0,1,2,5,3,29.595624331003158,25.00497590957254
25018,64,1940,0,0,1,2,5,4,29.812001428510094,25.213449490950623
25019,64,1940,0,0,1,2,5,5,31.90963577237103,27.24160529011919
25020,64,1940,0,1,0,0,1,0,18.805809856689745,14.870982431082794
25021,64,1940,0,1,0,0,1,1,21.580213812775245,17.414260028219193
25022,64,1940,0,1,0,0,1,2,21.847317652179697,17.661989342393806
25023,64,1940,0,1,0,0,1,3,22.00890816760024,17.81207701647566
25024,64,1940,0,1,0,0,1,4,22.208046032868214,17.99726079705635
25025,64,1940,0,1,0,0,1,5,24.15558743114545,19.82031201942367
25026,64,1940,0,1,0,0,2,0,19.4151314270791,15.424428033383277
25027,64,1940,0,1,0,0,2,1,22.224347754751538,18.01243091451151
25028,64,1940,0,1,0,0,2,2,22.494292366864528,18.263868623652954
25029,64,1940,0,1,0,0,2,3,22.657563668376092,18.416155302625814
25030,64,1940,0,1,0,0,2,4,22.858734664907626,18.604004035625763
25031,64,1940,0,1,0,0,2,5,24.8241287428852,20.450709023333452
25032,64,1940,0,1,0,0,3,0,19.090701940344573,15.12935436944065
25033,64,1940,0,1,0,0,3,1,21.881680806763995,17.693892719102926
25034,64,1940,0,1,0,0,3,2,22.150137715121968,17.943385286411022
25035,64,1940,0,1,0,0,3,3,22.312528835130202,18.09451857903195
25036,64,1940,0,1,0,0,3,4,22.512635177874312,18.28096958074752
25037,64,1940,0,1,0,0,3,5,24.468682720968715,20.115271077513263
25038,64,1940,0,1,0,0,4,0,18.998655164002738,15.04579886958319
25039,64,1940,0,1,0,0,4,1,21.784337218191155,17.60353642508543
25040,64,1940,0,1,0,0,4,2,22.052361829535396,17.852465048388897
25041,64,1940,0,1,0,0,4,3,22.21449716942706,18.003263927642603
25042,64,1940,0,1,0,0,4,4,22.414294107474486,18.18930965112373
25043,64,1940,0,1,0,0,4,5,24.36762454962626,20.020013620785633
25044,64,1940,0,1,0,0,5,0,19.135002756189113,15.169594357224467
25045,64,1940,0,1,0,0,5,1,21.928511339103874,17.737382923935638
25046,64,1940,0,1,0,0,5,2,22.197174675413187,17.987144982712415
25047,64,1940,0,1,0,0,5,3,22.35968793137795,18.13843807829753
25048,64,1940,0,1,0,0,5,4,22.55994201332157,18.32508274348971
25049,64,1940,0,1,0,0,5,5,24.517286823882348,20.16110316134335
25050,64,1940,0,1,0,1,1,0,20.272038802133732,16.207872352482905
25051,64,1940,0,1,0,1,1,1,23.126379237485573,18.854280117604656
25052,64,1940,0,1,0,1,1,2,23.39999969049359,19.110554601351623
25053,64,1940,0,1,0,1,1,3,23.565445357682997,19.265708809076457
25054,64,1940,0,1,0,1,1,4,23.769246028486936,19.4570320643351
25055,64,1940,0,1,0,1,1,5,25.757705620772157,21.334542998576403
25056,64,1940,0,1,0,1,2,0,20.901048870971533,16.78646179670492
25057,64,1940,0,1,0,1,2,1,23.78592521174992,19.472699740468713
25058,64,1940,0,1,0,1,2,2,24.06202878125685,19.732268035355737
25059,64,1940,0,1,0,1,2,3,24.228942942189637,19.889374573612756
25060,64,1940,0,1,0,1,2,4,24.434519261756947,20.08306297240266
25061,64,1940,0,1,0,1,2,5,26.438536425928625,21.981519646807104
25062,64,1940,0,1,0,1,3,0,20.566303632530623,16.47819584729838
25063,64,1940,0,1,0,1,3,1,23.435188101463886,19.14354183440178
25064,64,1940,0,1,0,1,3,2,23.709991699699412,19.401382965495202
25065,64,1940,0,1,0,1,3,3,23.87613710441601,19.557465814807266
25066,64,1940,0,1,0,1,3,4,24.080783908066042,19.7499141183636
25067,64,1940,0,1,0,1,3,5,26.076658767430892,21.63739107290673
25068,64,1940,0,1,0,1,4,0,20.47126135954074,16.39081717425808
25069,64,1940,0,1,0,1,4,1,23.335499041102743,19.050106110174646
25070,64,1940,0,1,0,1,4,2,23.609924715732348,19.307446277337185
25071,64,1940,0,1,0,1,4,3,23.775846615266317,19.463232185801406
25072,64,1940,0,1,0,1,4,4,23.980223160217342,19.655320755287082
25073,64,1940,0,1,0,1,4,5,25.973729895385148,21.53961157539907
25074,64,1940,0,1,0,1,5,0,20.612035163605203,16.52026305364967
25075,64,1940,0,1,0,1,5,1,23.483138559857455,19.18850352363021
25076,64,1940,0,1,0,1,5,2,23.75812259393629,19.44658401616494
25077,64,1940,0,1,0,1,5,3,23.92437470663656,19.602808741232447
25078,64,1940,0,1,0,1,5,4,24.129150537433222,19.79542891940796
25079,64,1940,0,1,0,1,5,5,26.12615587326314,21.68442798473839
25080,64,1940,0,1,0,2,1,0,18.679765652603663,14.756899931639891
25081,64,1940,0,1,0,2,1,1,21.446663178795127,17.290568363193763
25082,64,1940,0,1,0,2,1,2,21.713153940759835,17.537500523172863
25083,64,1940,0,1,0,2,1,3,21.87438167707244,17.68711545579994
25084,64,1940,0,1,0,2,1,4,22.07308067048395,17.87172627870302
25085,64,1940,0,1,0,2,1,5,24.016766245004003,19.68968936964386
25086,64,1940,0,1,0,2,2,0,19.287240579492796,15.30800407606977
25087,64,1940,0,1,0,2,2,1,22.08934686062444,17.886849957096796
25088,64,1940,0,1,0,2,2,2,22.358711614862226,18.137528695202086
25089,64,1940,0,1,0,2,2,3,22.521639861458326,18.289365348719546
25090,64,1940,0,1,0,2,2,4,22.722395915025942,18.47666873095828
25091,64,1940,0,1,0,2,2,5,24.68414777907009,20.31853496765024
25092,64,1940,0,1,0,2,3,0,18.963778799662045,15.01415895810495
25093,64,1940,0,1,0,2,3,1,21.747439442376567,17.56930277519195
25094,64,1940,0,1,0,2,3,2,22.015299052041126,17.818016297556145
25095,64,1940,0,1,0,2,3,3,22.177336762274784,17.968687621902156
25096,64,1940,0,1,0,2,3,4,22.377015600494428,18.15457875835096
25097,64,1940,0,1,0,2,3,5,24.329308824550854,19.98391038335603
25098,64,1940,0,1,0,2,4,0,18.872012959343454,14.930959473447844
25099,64,1940,0,1,0,2,4,1,21.650316544283832,17.479233785660217
25100,64,1940,0,1,0,2,4,2,21.917738807150656,17.727377563382706
25101,64,1940,0,1,0,2,4,3,22.07951773885648,17.87771102346723
25102,64,1940,0,1,0,2,4,4,22.27888353469687,18.06319268781348
25103,64,1940,0,1,0,2,4,5,24.228427181076693,19.88888890195965
25104,64,1940,0,1,0,2,5,0,19.00794542375379,15.054228791744254
25105,64,1940,0,1,0,2,5,1,21.794164589722776,17.612655683817874
25106,64,1940,0,1,0,2,5,2,22.062233041548897,17.861641472585102
25107,64,1940,0,1,0,2,5,3,22.22439432118129,18.01247425077666
25108,64,1940,0,1,0,2,5,4,22.424222637611255,18.19856105703671
25109,64,1940,0,1,0,2,5,5,24.377828652812198,20.02962972712896
25110,64,1940,0,1,1,0,1,0,21.172423587698113,17.036941172443342
25111,64,1940,0,1,1,0,1,1,24.069849276238564,19.73962586519573
25112,64,1940,0,1,1,0,1,2,24.346972257123138,20.00055296263656
25113,64,1940,0,1,1,0,1,3,24.514489205328683,20.158464785301774
25114,64,1940,0,1,1,0,1,4,24.720794308846905,20.353128625477055
25115,64,1940,0,1,1,0,1,5,26.73119264262377,22.260217640219633
25116,64,1940,0,1,1,0,2,0,21.812064979203768,17.629267823756077
25117,64,1940,0,1,1,0,2,1,24.737676192036382,20.36906698155287
25118,64,1940,0,1,1,0,2,2,25.0170863633894,20.63305736507123
25119,64,1940,0,1,1,0,2,3,25.185955565116632,20.792784359368657
25120,64,1940,0,1,1,0,2,4,25.39389539069719,20.989646649246176
25121,64,1940,0,1,1,0,2,5,27.418598043383913,22.916177143163782
25122,64,1940,0,1,1,0,3,0,21.471750939400877,17.31379524679378
25123,64,1940,0,1,1,0,3,1,24.38260410741053,20.034130179663087
25124,64,1940,0,1,1,0,3,2,24.660817114570726,20.296514605118652
25125,64,1940,0,1,1,0,3,3,24.828978549976924,20.455290024161595
25126,64,1940,0,1,1,0,3,4,25.036062798101586,20.650999858841825
25127,64,1940,0,1,1,0,3,5,27.053280489030577,22.567341369453793
25128,64,1940,0,1,1,0,4,0,21.3750909869737,17.224327675657623
25129,64,1940,0,1,1,0,4,1,24.28165467336007,19.939018117798568
25130,64,1940,0,1,1,0,4,2,24.559519547331302,20.200936599248838
25131,64,1940,0,1,1,0,4,3,24.72747515232889,20.359435914056828
25132,64,1940,0,1,1,0,4,4,24.93431057070084,20.55481133839512
25133,64,1940,0,1,1,0,4,5,26.949350727514833,22.46819525736631
25134,64,1940,0,1,1,0,5,0,21.518255014440555,17.356860746794496
25135,64,1940,0,1,1,0,5,1,24.43115629912152,20.079892799535404
25136,64,1940,0,1,1,0,5,2,24.70953550361271,20.34249983256736
25137,64,1940,0,1,1,0,5,3,24.877795199508085,20.501407159054175
25138,64,1940,0,1,1,0,5,4,25.08499823328824,20.697276753532662
25139,64,1940,0,1,1,0,5,5,27.103255324513114,22.615031049166436
25140,64,1940,0,1,1,1,1,0,22.70828116181888,18.46349216939656
25141,64,1940,0,1,1,1,1,1,25.670330995387673,21.251657330721557
25142,64,1940,0,1,1,1,1,2,25.952692970889647,21.519632678890673
25143,64,1940,0,1,1,1,1,3,26.123306971709113,21.68172040253758
25144,64,1940,0,1,1,1,1,4,26.333355664229753,21.881441291493985
25145,64,1940,0,1,1,1,1,5,28.37649213488424,23.833220167099242
25146,64,1940,0,1,1,1,2,0,23.36389732229662,19.07671753374784
25147,64,1940,0,1,1,1,2,1,26.35054048576821,21.897789328036538
25148,64,1940,0,1,1,1,2,2,26.63489126027049,22.16847090040871
25149,64,1940,0,1,1,1,2,3,26.80668056526065,22.332161400037304
25150,64,1940,0,1,1,1,2,4,27.018149533749103,22.533822664165644
25151,64,1940,0,1,1,1,2,5,29.073686369173,24.502716894520148
25152,64,1940,0,1,1,1,3,0,23.015217714980544,18.750283517040412
25153,64,1940,0,1,1,1,3,1,25.988987937762175,21.55410342054385
25154,64,1940,0,1,1,1,3,2,26.272298068979595,21.823366740781985
25155,64,1940,0,1,1,1,3,3,26.443472420679818,21.986217316177918
25156,64,1940,0,1,1,1,3,4,26.654198285961122,22.186861782602875
25157,64,1940,0,1,1,1,3,5,28.703248934014976,24.146789925190177
25158,64,1940,0,1,1,1,4,0,22.91612674287875,18.65763777561589
25159,64,1940,0,1,1,1,4,1,25.886153648274792,21.456452418369906
25160,64,1940,0,1,1,1,4,2,26.169161022817597,21.725304041347073
25161,64,1940,0,1,1,1,4,3,26.34015645364523,21.887910781481395
25162,64,1940,0,1,1,1,4,4,26.55066610196595,22.088260047373605
25163,64,1940,0,1,1,1,4,5,28.597828701453448,24.045583947872178
25164,64,1940,0,1,1,1,5,0,23.06288261226435,18.794867738405628
25165,64,1940,0,1,1,1,5,1,26.038439896739657,21.601078952754555
25166,64,1940,0,1,1,1,5,2,26.321894540731144,21.870538930382093
25167,64,1940,0,1,1,1,5,3,26.49315429372618,22.0335059768893
25168,64,1940,0,1,1,1,5,4,26.703983360477796,22.234291446890527
25169,64,1940,0,1,1,1,5,5,28.753935070762616,24.195463342606956
25170,64,1940,0,1,1,2,1,0,21.039842327162376,16.914505602268434
25171,64,1940,0,1,1,2,1,1,23.93118246380691,19.609208939160595
25172,64,1940,0,1,1,2,1,2,24.207811181822056,19.8694767294039
25173,64,1940,0,1,1,2,1,3,24.375035874067937,20.026997827131705
25174,64,1940,0,1,1,2,1,4,24.580987639493287,20.22118839085957
25175,64,1940,0,1,1,2,1,5,26.588292484161588,22.124089528199463
25176,64,1940,0,1,1,2,2,0,21.677981217135027,17.504883082615823
25177,64,1940,0,1,1,2,2,1,24.597840926444377,20.23708840082709
25178,64,1940,0,1,1,2,2,2,24.876784649516875,20.50045237726805
25179,64,1940,0,1,1,2,2,3,25.04537809436365,20.659808220227486
25180,64,1940,0,1,1,2,2,4,25.252984582076667,20.856221020548322
25181,64,1940,0,1,1,2,2,5,27.274771473705744,22.778778190705943
25182,64,1940,0,1,1,2,3,0,21.33845413700466,17.190432996211058
25183,64,1940,0,1,1,2,3,1,24.2433804610019,19.902970348882302
25184,64,1940,0,1,1,2,3,2,24.521112426775495,20.16471106988522
25185,64,1940,0,1,1,2,3,3,24.688989449519877,20.323105047017698
25186,64,1940,0,1,1,2,3,4,24.895729867715655,20.518352886777407
25187,64,1940,0,1,1,2,3,5,26.909938590318465,22.430608301831587
25188,64,1940,0,1,1,2,4,0,21.242022816039757,17.101261826303315
25189,64,1940,0,1,1,2,4,1,24.14260887398061,19.808095819313465
25190,64,1940,0,1,1,2,4,2,24.419988477136243,20.069365598194512
25191,64,1940,0,1,1,2,4,3,24.58765716059336,20.2274804974741
25192,64,1940,0,1,1,2,4,4,24.794145707717238,20.422390313161802
25193,64,1940,0,1,1,2,4,5,26.806149866246543,22.331655537725606
25194,64,1940,0,1,1,2,5,0,21.384849030460582,17.233356848448885
25195,64,1940,0,1,1,2,5,1,24.291847747589046,19.9486194838438
25196,64,1940,0,1,1,2,5,2,24.56974793205156,20.210585203511553
25197,64,1940,0,1,1,2,5,3,24.73772441430755,20.369112510638228
25198,64,1940,0,1,1,2,5,4,24.94458507160728,20.56452183895026
25199,64,1940,0,1,1,2,5,5,26.95984611032394,22.478205632279384
25200,64,1940,1,0,0,0,1,0,19.17316503584131,15.204271892729434
25201,64,1940,1,0,0,0,1,1,21.968842698813766,17.774848475273423
25202,64,1940,1,0,0,0,1,2,22.23768301721903,18.024841687805257
25203,64,1940,1,0,0,0,1,3,22.400300985710256,18.176271851363083
25204,64,1940,1,0,0,0,1,4,22.60068172957482,18.363082626169305
25205,64,1940,1,0,0,0,1,5,24.55913866269651,20.200577314295487
25206,64,1940,1,0,0,0,2,0,19.787722081876375,15.764370352093616
25207,64,1940,1,0,0,0,2,1,22.617084072853316,18.37838460950499
25208,64,1940,1,0,0,0,2,2,22.88867068400317,18.63197735569
25209,64,1940,1,0,0,0,2,3,23.052913347050094,18.785541756931604
25210,64,1940,1,0,0,0,2,4,23.255259179435296,18.974938769462433
25211,64,1940,1,0,0,0,2,5,25.230961661548903,20.83537612688287
25212,64,1940,1,0,0,0,3,0,19.460549158231995,15.465805994733058
25213,64,1940,1,0,0,0,3,1,22.272266103555435,18.05703224348131
25214,64,1940,1,0,0,0,3,2,22.54241461058861,18.30873708138146
25215,64,1940,1,0,0,0,3,3,22.70580653689019,18.461182148311043
25216,64,1940,1,0,0,0,3,4,22.90712343210883,18.64922281538469
25217,64,1940,1,0,0,0,3,5,24.87379798636473,20.49763056428578
25218,64,1940,1,0,0,0,4,0,19.367705873762123,15.381238933812094
25219,64,1940,1,0,0,0,4,1,22.174297459540057,17.965860040177066
25220,64,1940,1,0,0,0,4,2,22.444028032197412,18.21701747167902
25221,64,1940,1,0,0,0,4,3,22.607172705526896,18.36913796423462
25222,64,1940,1,0,0,0,4,4,22.80819054024474,18.556785310789316
25223,64,1940,1,0,0,0,4,5,24.772240303160586,20.40170355686929
25224,64,1940,1,0,0,0,5,0,19.505230424749808,15.506529448077224
25225,64,1940,1,0,0,0,5,1,22.319395106899144,18.10091234426278
25226,64,1940,1,0,0,0,5,2,22.5897431756239,18.35287876214984
25227,64,1940,1,0,0,0,5,3,22.753253161488317,18.505478925078787
25228,64,1940,1,0,0,0,5,4,22.95471285099412,18.693707535020984
25229,64,1940,1,0,0,0,5,5,24.922640550781352,20.543782525127554
25230,64,1940,1,0,0,1,1,0,20.65142424191415,16.55650799675556
25231,64,1940,1,0,0,1,1,1,23.524430057919755,19.227231184778187
25232,64,1940,1,0,0,1,1,2,23.799568775122427,19.485516969694803
25233,64,1940,1,0,0,1,1,3,23.96591236469715,19.64186337528675
25234,64,1940,1,0,0,1,1,4,24.17079880456209,19.834630961018966
25235,64,1940,1,0,0,1,1,5,26.1687731864553,21.724935371015665
25236,64,1940,1,0,0,1,2,0,21.285038237250287,17.141031050894433
25237,64,1940,1,0,0,1,2,1,24.18756586954814,19.850415672702436
25238,64,1940,1,0,0,1,2,2,24.46510310824115,20.111896076365326
25239,64,1940,1,0,0,1,2,3,24.632864996639658,20.27013579185735
25240,64,1940,1,0,0,1,2,4,24.839466224306335,20.46519678825318
25241,64,1940,1,0,0,1,2,5,26.852456684492875,22.375799427641624
25242,64,1940,1,0,0,1,3,0,20.947881279466138,16.829652182559776
25243,64,1940,1,0,0,1,3,1,23.834949417330566,19.518759264097273
25244,64,1940,1,0,0,1,3,2,24.11123107744499,19.778564658974897
25245,64,1940,1,0,0,1,3,3,24.278250548554002,19.935811717782325
25246,64,1940,1,0,0,1,3,4,24.483954194177446,20.12967033426871
25247,64,1940,1,0,0,1,3,5,26.489086392199905,22.029633647807838
25248,64,1940,1,0,0,1,4,0,20.852138482138802,16.741371251552998
25249,64,1940,1,0,0,1,4,1,23.73471399042686,19.424598835562588
25250,64,1940,1,0,0,1,4,2,24.010630589058763,19.68391833493637
25251,64,1940,1,0,0,1,4,3,24.177434187036692,19.840877418902526
25252,64,1940,1,0,0,1,4,4,24.38287682801326,20.034387198619623
25253,64,1940,1,0,0,1,4,5,26.38572324687271,21.931262751162137
25254,64,1940,1,0,0,1,5,0,20.993947363776055,16.872150589025026
25255,64,1940,1,0,0,1,5,1,23.883160731368903,19.56406721619251
25256,64,1940,1,0,0,1,5,2,24.15961667955609,19.824104763535733
25257,64,1940,1,0,0,1,5,3,24.326739210832486,19.98148940865383
25258,64,1940,1,0,0,1,5,4,24.532567460657912,20.175514686415784
25259,64,1940,1,0,0,1,5,5,26.538790783849816,22.076953051495444
25260,64,1940,1,0,0,2,1,0,19.04599263221505,15.088760365514426
25261,64,1940,1,0,0,2,1,1,21.834405595933475,17.65000346946088
25262,64,1940,1,0,0,2,1,2,22.102653101173438,17.899222793720373
25263,64,1940,1,0,0,2,1,3,22.26492032315835,18.050194056855485
25264,64,1940,1,0,0,2,1,4,22.4648767934751,18.236448694799943
25265,64,1940,1,0,0,2,1,5,24.41960824859826,20.069007191534034
25266,64,1940,1,0,0,2,2,0,19.658761496709097,15.646584049122456
25267,64,1940,1,0,0,2,2,1,22.481244788934923,18.251705604678644
25268,64,1940,1,0,0,2,2,2,22.752270906456342,18.504561747956274
25269,64,1940,1,0,0,2,2,3,22.91618200965999,18.657689432225617
25270,64,1940,1,0,0,2,2,4,23.118126842209275,18.846557268916406
25271,64,1940,1,0,0,2,2,5,25.090311466171276,20.702302000873384
25272,64,1940,1,0,0,2,3,0,19.332525572673894,15.349213241808082
25273,64,1940,1,0,0,2,3,1,22.13716110750733,17.931315182666452
25274,64,1940,1,0,0,2,3,2,22.406732154622127,18.182263814664072
25275,64,1940,1,0,0,2,3,3,22.569782449588498,18.33426050128548
25276,64,1940,1,0,0,2,3,4,22.770686128684858,18.5217578170458
25277,64,1940,1,0,0,2,3,5,24.733733874932895,20.36534487818907
25278,64,1940,1,0,0,2,4,0,19.239954339382553,15.264992059486508
25279,64,1940,1,0,0,2,4,1,22.03940584529183,17.840421883915546
25280,64,1940,1,0,0,2,4,2,22.308554044802033,18.090817445357082
25281,64,1940,1,0,0,2,4,3,22.471354169959003,18.242486187662575
25282,64,1940,1,0,0,2,4,4,22.67195525032288,18.429586087219413
25283,64,1940,1,0,0,2,4,5,24.63234663772621,20.269646644731
25284,64,1940,1,0,0,2,5,0,19.377076895979886,15.38977138614542
25285,64,1940,1,0,0,2,5,1,22.184188219975077,17.975062005656923
25286,64,1940,1,0,0,2,5,2,22.453961177574914,18.22627492735761
25287,64,1940,1,0,0,2,5,3,22.61713092647035,18.378428322165277
25288,64,1940,1,0,0,2,5,4,22.818179091232835,18.566115540193785
25289,64,1940,1,0,0,2,5,5,24.782495071325236,20.411387544059444
25290,64,1940,1,0,1,0,1,0,21.558306478385717,17.39396200553849
25291,64,1940,1,0,1,0,1,1,24.472963637999186,20.119307378648124
25292,64,1940,1,0,1,0,1,2,24.751485311353957,20.382105323772205
25293,64,1940,1,0,1,0,1,3,24.919829237729015,20.54112577478231
25294,64,1940,1,0,1,0,1,4,25.12713409540462,20.737132378499798
25295,64,1940,1,0,1,0,1,5,27.146282113677543,22.656098187621094
25296,64,1940,1,0,1,0,2,0,22.20220390567267,17.99182459997304
25297,64,1940,1,0,1,0,2,1,25.14409688725387,20.753179524273694
25298,64,1940,1,0,1,0,2,2,25.42482673577068,21.018946955170193
25299,64,1940,1,0,1,0,2,3,25.5944760500031,21.17972677499523
25300,64,1940,1,0,1,0,2,4,25.80335882312501,21.37786401624819
25301,64,1940,1,0,1,0,2,5,27.836306639018307,23.3156599055481
25302,64,1940,1,0,1,0,3,0,21.859660823562468,17.673448115090373
25303,64,1940,1,0,1,0,3,1,24.787294219159893,20.415919743144162
25304,64,1940,1,0,1,0,3,2,25.066868356190813,20.68013053002543
25305,64,1940,1,0,1,0,3,3,25.23583448925202,20.839988111271758
25306,64,1940,1,0,1,0,3,4,25.443891483835145,21.037008546884163
25307,64,1940,1,0,1,0,3,5,27.46961890404548,22.964936787477395
